Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,FirstPurchaseRevenue,CAC,ProfitCLV
17553,2011,1,1487.6,United Kingdom,SOMBRERO ,Seasonal & Gifts,1487.6,297.52,2907.5366
17554,2011,5,1952.45,United Kingdom,WRAP VINTAGE LEAF DESIGN,Seasonal & Gifts,772.43,154.486,686.8306
17555,2011,2,480.31,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,195.45,39.09,478.32759999999996
17556,2011,1,157.9,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,Home & Kitchen,157.9,31.580000000000002,308.6179
17557,2011,3,541.46,United Kingdom,"FEATHER PEN,HOT PINK",Stationery & Office,288.36,57.672000000000004,331.1893
17560,2011,4,854.95,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,162.1,32.42,428.0807
17561,2011,1,165.12,United Kingdom,BUBBLEGUM RING ASSORTED,Toys & Games,167.62,33.524,322.2295
17562,2011,7,1122.38,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,300.1,60.02000000000001,285.43489999999997
17564,2011,3,454.01,United Kingdom,SET OF 4 NAPKIN CHARMS CUTLERY,Seasonal & Gifts,119.12,23.824,302.2332
17566,2011,2,869.77,United Kingdom,JINGLE BELL HEART DECORATION,Seasonal & Gifts,414.26,82.852,854.1143000000001
17567,2010,2,1024.55,United Kingdom,HEART OF WICKER SMALL,Seasonal & Gifts,517.95,103.59000000000002,1149.7904
17567,2011,7,3813.53,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,424.85,84.97000000000001,1088.7883
17571,2011,4,1424.42,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,284.35,56.870000000000005,710.3636
17572,2010,6,433.9500000000001,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,70.80000000000001,14.160000000000004,162.7972
17572,2011,3,155.95000000000002,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,81.4,16.28,95.7188
17573,2011,3,380.6,United Kingdom,FRENCH STYLE STORAGE JAR CAFE ,Home & Kitchen,174.71,34.942,238.3942
17576,2010,22,4883.27,United Kingdom,"KEY FOB , BACK DOOR ",Seasonal & Gifts,119.65,23.930000000000003,519.1549
17576,2011,17,3267.83,United Kingdom,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,128.82,25.764,388.3883
17578,2011,1,143.45999999999998,United Kingdom,BLUE POLKADOT COFFEE MUG,Home & Kitchen,143.45999999999998,28.691999999999997,280.3947
17579,2011,3,448.9,United Kingdom,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,164.41,32.882,289.5052
17580,2010,3,372.15,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,46.85,9.370000000000001,294.1424
17580,2011,2,165.92000000000002,United Kingdom,6 EGG HOUSE PAINTED WOOD,Seasonal & Gifts,121.17,24.234,154.50459999999998
17581,2010,16,7310.51,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,668.4,133.68,984.2315999999998
17581,2011,23,10238.46,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,448.95,89.79,869.2932000000001
17582,2011,1,175.27,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,175.27,35.054,342.5679
17584,2011,2,1242.3,United Kingdom,WASHROOM METAL SIGN,Garden & Outdoor,749.45,149.89000000000001,1188.387
17585,2011,4,1116.68,United Kingdom,LETTER SHAPE PENCIL SHARPENER,Stationery & Office,417.81,83.56200000000001,517.914
17588,2011,3,1240.2,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,397.20000000000005,79.44000000000001,811.2365
17589,2011,4,2402.92,United Kingdom,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,590.77,118.154,1176.1278
17590,2011,3,1466.77,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,349.38,69.876,983.5165999999999
17591,2010,2,519.95,United Kingdom,CHRISTMAS CARD SINGING ANGEL,Seasonal & Gifts,406.6,81.32000000000001,554.7593999999999
17591,2011,6,1819.37,United Kingdom,HOT BATHS METAL SIGN,Garden & Outdoor,309.43,61.886,591.4239
17593,2010,4,2943.92,United Kingdom,LAVENDER INCENSE IN TIN,Home & Kitchen,662.9,132.58,1668.1382
17593,2011,4,3260.96,United Kingdom,HANGING MINI COLOURED BOTTLES,Home & Kitchen,852.84,170.568,1585.8788
17594,2011,2,993.18,United Kingdom,LUNCH BAG  BLACK SKULL.,Seasonal & Gifts,315.0,63.0,1006.9105999999999
17595,2011,2,386.69,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,157.9,31.580000000000002,384.98470000000003
17596,2010,6,1601.68,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,392.62,78.524,574.6129999999999
17596,2011,6,2415.72,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,354.29,70.858,796.5927999999999
17597,2011,1,2044.37,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,2044.3700000000001,408.874,3995.7519
17601,2011,1,116.01,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,116.00999999999999,23.201999999999998,226.7433
17602,2011,6,5054.42,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,Home & Kitchen,767.0500000000001,153.41000000000003,1661.5606
17603,2011,1,394.72,United Kingdom,6 RIBBONS RUSTIC CHARM,Seasonal & Gifts,394.72,78.94400000000002,771.4862
17604,2011,2,309.36,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,136.24,27.248000000000005,306.0124
17608,2011,2,191.99,United Kingdom,WRAP ALPHABET POSTER  ,Seasonal & Gifts,187.62,37.524,169.2987
17609,2011,5,1098.28,United Kingdom,PENS ASSORTED FUNKY JEWELED ,Stationery & Office,430.04,86.00800000000001,387.2442
17611,2010,13,4063.11,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,244.19,48.838,715.8688000000001
17611,2011,14,3716.93,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,321.4,64.28,507.73300000000006
17612,2011,6,2048.45,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,305.46,61.092,674.4773
17613,2011,14,4544.55,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,586.8,117.36,582.0186
17615,2011,3,329.6,United Kingdom,SMALL GLASS HEART TRINKET POT,Seasonal & Gifts,153.75,30.75,205.9595
17616,2010,2,489.6,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,326.4,65.28,533.6708
17616,2011,2,244.8,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,81.6,16.32,247.39260000000002
17618,2010,9,3350.34,United Kingdom,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,320.28,64.056,846.7505
17618,2011,2,651.3,United Kingdom,TEA BAG PLATE RED RETROSPOT,Home & Kitchen,346.5,69.3,632.3178
17621,2010,4,2034.62,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,239.4,47.88,1196.6434
17621,2011,2,1140.5,United Kingdom,BAKING MOULD EASTER EGG WHITE CHOC,Seasonal & Gifts,662.38,132.476,1096.1362
17623,2011,1,527.0500000000001,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,527.0500000000001,105.41000000000003,1030.1272
17624,2011,2,843.48,United Kingdom,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,400.3,80.06,828.5852
17625,2011,4,2020.4,United Kingdom,IVORY HANGING DECORATION  HEART,Seasonal & Gifts,549.68,109.93599999999999,978.3095999999999
17629,2010,3,880.05,United Kingdom,PINK HEART SHAPE EGG FRYING PAN,Seasonal & Gifts,238.65,47.730000000000004,670.0078
17629,2011,7,1575.47,United Kingdom,GROOVY CACTUS INFLATABLE,Seasonal & Gifts,266.36,53.272000000000006,431.6385
17630,2011,2,503.6,United Kingdom,ZINC FINISH 15CM PLANTER POTS,Garden & Outdoor,335.5,67.10000000000001,475.40689999999995
17631,2011,3,528.33,United Kingdom,HAIRCLIPS FORTIES FABRIC ASSORTED,Decorations & Craft,302.55,60.510000000000005,318.9216
17633,2011,4,1324.84,United Kingdom,CHRISTMAS RETROSPOT ANGEL WOOD,Seasonal & Gifts,332.89,66.578,647.0189
17634,2011,9,2358.59,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,785.65,157.13,407.49429999999995
17637,2011,2,547.0600000000001,United Kingdom,DANISH ROSE PHOTO FRAME,Home & Kitchen,338.95,67.79,521.5345
17639,2011,1,108.5,United Kingdom,BLUE SPOT CERAMIC DRAWER KNOB,Garden & Outdoor,108.5,21.700000000000003,212.06490000000002
17640,2011,1,621.66,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,621.66,124.332,1215.0438
17642,2011,2,712.29,United Kingdom,VINTAGE RED ENAMEL TRIM MUG ,Home & Kitchen,395.3,79.06,688.2598
17643,2010,2,439.7,United Kingdom,DOVE DECORATION PAINTED ZINC ,Seasonal & Gifts,101.55,20.310000000000002,517.5958
17644,2011,11,2895.64,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,Home & Kitchen,442.47,88.49400000000001,478.66049999999996
17646,2010,9,2705.9,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,251.0,50.2,685.4123999999999
17646,2011,2,757.39,United Kingdom,SET OF 4 PANTRY JELLY MOULDS,Seasonal & Gifts,345.85,69.17,746.7341
17647,2011,1,133.06,United Kingdom,PANTRY HOOK BALLOON WHISK ,Home & Kitchen,133.06,26.612000000000002,260.0678
17648,2011,4,1797.5,United Kingdom,6 RIBBONS RUSTIC CHARM,Seasonal & Gifts,583.87,116.774,851.4112
17649,2011,1,868.49,United Kingdom,PACK OF 72 RETROSPOT CAKE CASES,Garden & Outdoor,868.49,173.698,1697.4768
17651,2011,10,3945.0,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,360.9,72.17999999999999,777.7762
17652,2011,12,4867.72,United Kingdom,SMALL DOLLY MIX DESIGN ORANGE BOWL,Seasonal & Gifts,222.3,44.46000000000001,829.5046
17653,2011,4,1207.56,United Kingdom,SET 12 COLOURING PENCILS DOILY,Stationery & Office,163.24,32.648,617.7785
17655,2010,3,1013.54,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,676.1,135.22,691.3876
17655,2011,6,1962.84,United Kingdom,PLEASE ONE PERSON METAL SIGN,Garden & Outdoor,313.90000000000003,62.78000000000001,642.0481
17656,2011,5,1674.69,United Kingdom,DOVE DECORATION PAINTED ZINC ,Seasonal & Gifts,341.58,68.316,653.313
17658,2011,2,595.42,United Kingdom,"FEATHER PEN,COAL BLACK",Stationery & Office,317.59999999999997,63.519999999999996,577.9007
17659,2010,4,947.48,United Kingdom,6 RIBBONS RUSTIC CHARM,Seasonal & Gifts,247.8,49.56,529.9884999999999
17659,2011,10,2639.51,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,115.0,23.0,545.6864
17660,2011,1,178.75,United Kingdom,FAIRY DREAMS INCENSE ,Seasonal & Gifts,196.0,39.2,345.9196
17663,2011,7,1802.91,United Kingdom,TROPICAL  HONEYCOMB PAPER GARLAND ,Decorations & Craft,371.39,74.278,480.6359
17664,2011,2,604.64,United Kingdom,FUNKY DIVA PEN,Stationery & Office,326.19,65.238,586.115
17666,2011,2,728.16,United Kingdom,DECORATIVE WICKER HEART LARGE,Seasonal & Gifts,409.08,81.816,702.5998
17667,2011,5,2055.51,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,928.05,185.61,700.1154
17668,2011,2,347.75,United Kingdom,SET/10 IVORY POLKADOT PARTY CANDLES,Seasonal & Gifts,161.85,32.37,342.2463
17669,2011,7,3406.7200000000003,United Kingdom,JUMBO BAG APPLES,Seasonal & Gifts,475.5,95.10000000000001,953.4471
17671,2010,2,830.63,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,394.18,78.83600000000001,937.3129
17671,2011,3,1178.53,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,392.54999999999995,78.50999999999999,767.8768
17672,2011,2,3178.17,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,Home & Kitchen,1177.8400000000001,235.56800000000004,3188.1394999999998
17673,2011,6,1594.97,United Kingdom,MINI HIGHLIGHTER PENS,Home & Kitchen,402.41999999999996,80.484,492.2471
17674,2010,1,300.66,United Kingdom,VINTAGE HEADS AND TAILS CARD GAME ,Stationery & Office,300.66,60.132000000000005,675.4911999999999
17674,2011,1,250.38,United Kingdom,VINTAGE SNAP CARDS,Stationery & Office,250.38,50.076,489.37149999999997
17675,2010,38,17173.4,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,617.12,123.424,982.3145
17675,2011,29,19355.16,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,969.36,193.872,1244.0928999999999
17676,2010,5,1378.16,United Kingdom,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,300.7,60.14,614.2473
17676,2011,5,1070.48,United Kingdom,LUNCH BAG VINTAGE LEAF DESIGN,Stationery & Office,182.66,36.532000000000004,424.7411
17677,2010,24,19299.03,United Kingdom,JUMBO SHOPPER VINTAGE RED PAISLEY,Stationery & Office,922.4000000000001,184.48000000000002,1782.9711
17677,2011,26,14728.78,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,500.09999999999997,100.02,1120.4945
17678,2011,1,298.11,United Kingdom,WRAP POPPIES  DESIGN,Seasonal & Gifts,298.11,59.62200000000001,582.6605000000001
17679,2011,2,1992.11,United Kingdom,SET OF 60 PANTRY DESIGN CAKE CASES ,Garden & Outdoor,1643.2,328.64000000000004,1817.3754999999999
17680,2011,1,184.4,United Kingdom,HEART WOODEN CHRISTMAS DECORATION,Seasonal & Gifts,184.4,36.88,360.4126
17682,2010,6,1982.45,United Kingdom,LUNCH BAG  BLACK SKULL.,Seasonal & Gifts,391.5,78.30000000000001,730.1081999999999
17682,2011,5,2082.83,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,365.79,73.158,824.3397
17685,2010,7,2762.14,United Kingdom,BLACK ENCHANTED FOREST PLACEMAT,Home & Kitchen,452.52,90.504,874.9406
17685,2011,5,2692.81,United Kingdom,BLACK ENCHANTED FOREST PLACEMAT,Home & Kitchen,361.5,72.3,1088.0399
17686,2011,7,5739.46,United Kingdom,JUMBO  BAG BAROQUE BLACK WHITE,Seasonal & Gifts,1592.61,318.522,1448.0142
17690,2010,9,2924.9,United Kingdom,RED SPOTS  WRAP ,Seasonal & Gifts,279.6,55.92000000000001,739.2285
17690,2011,11,4038.9,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,895.5,179.10000000000002,611.9791
17691,2010,4,637.5500000000001,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,142.5,28.5,361.4725
17692,2010,9,2562.76,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,343.26,68.652,628.0468999999999
17692,2011,3,397.68,United Kingdom,I CAN ONLY PLEASE ONE PERSON MUG,Home & Kitchen,110.7,22.14,263.46250000000003
17694,2011,1,283.12,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,283.12,56.624,553.3623
17695,2011,2,765.34,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,353.6,70.72000000000001,753.7483
17696,2010,19,4932.56,United Kingdom,ASSORTED INCENSE PACK,Seasonal & Gifts,157.9,31.580000000000002,603.6024
17696,2011,6,2110.11,United Kingdom,SLEEPING CAT ERASERS,Stationery & Office,318.24,63.648,694.0626
17700,2011,4,2534.64,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,602.61,120.522,1244.708
17702,2011,4,1824.37,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,439.8,87.96000000000001,894.6981999999999
17703,2011,3,798.74,United Kingdom,POPCORN HOLDER,Home & Kitchen,229.14,45.828,527.8045000000001
17704,2011,2,885.19,United Kingdom,FUNKY DIVA PEN,Stationery & Office,387.29,77.45800000000001,876.1196
17705,2011,9,1823.52,United Kingdom,LUNCH BAG  BLACK SKULL.,Seasonal & Gifts,136.3,27.260000000000005,409.2734
17706,2010,17,10245.49,United Kingdom,AFGHAN SLIPPER SOCK PAIR,Seasonal & Gifts,287.08,57.416,1417.1478
17706,2011,14,10026.66,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,411.02,82.20400000000001,1460.8381
17707,2011,2,152.4,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,83.7,16.740000000000002,147.434
17708,2011,2,263.33,United Kingdom,GUMBALL COAT RACK,Home & Kitchen,110.6,22.12,261.5542
17709,2011,1,137.45,United Kingdom,GREEN REGENCY TEACUP AND SAUCER,Home & Kitchen,137.45,27.49,268.6481
17711,2011,2,385.1,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,220.53000000000003,44.10600000000001,370.7459
17714,2011,1,153.0,United Kingdom,3 WHITE CHOC MORRIS BOXED CANDLES,Home & Kitchen,153.0,30.6,299.0408
17715,2011,1,326.4,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,326.4,65.28,637.9537
17716,2011,11,5655.99,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,665.46,133.092,974.7185000000001
17718,2011,1,139.35,United Kingdom,SET 20 NAPKINS FAIRY CAKES DESIGN ,Garden & Outdoor,139.35,27.87,272.3617
17719,2011,15,5396.04,United Kingdom,DAIRY MAID STRIPE MUG,Home & Kitchen,579.83,115.96600000000001,659.0906
17720,2010,7,1572.97,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,102.0,20.400000000000002,529.3967
17720,2011,3,1093.94,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,430.38,86.07600000000001,699.5608
17722,2010,2,2006.32,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,910.14,182.02800000000002,2272.398
17722,2011,3,1513.9,United Kingdom,SET OF 6 FUNKY BEAKERS,Seasonal & Gifts,833.44,166.68800000000002,920.552
17723,2011,6,3276.4000000000005,United Kingdom,PARTY BUNTING,Seasonal & Gifts,331.80000000000007,66.36000000000001,1110.1489000000001
17724,2011,3,1033.0,United Kingdom,SPOTTY BUNTING,Home & Kitchen,373.1,74.62,667.2513
17725,2011,11,3439.08,United Kingdom,COOK WITH WINE METAL SIGN ,Garden & Outdoor,337.71000000000004,67.54200000000002,606.0532999999999
17728,2011,3,2876.01,United Kingdom,ANGEL DECORATION STARS ON DRESS,Seasonal & Gifts,345.03000000000003,69.00600000000001,1996.4628999999998
17730,2011,13,5298.4800000000005,United Kingdom,FUNKY DIVA PEN,Stationery & Office,311.48,62.29600000000001,815.8312999999999
17731,2011,4,1240.11,United Kingdom,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,352.91,70.58200000000001,597.3769
17732,2010,8,2166.42,United Kingdom,RED CHARLIE+LOLA PERSONAL DOORSIGN,Garden & Outdoor,303.97,60.79400000000001,601.777
17733,2011,2,692.19,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,216.95000000000002,43.39000000000001,702.2769000000001
17734,2011,3,700.63,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,112.97999999999999,22.596,480.5766
17735,2010,8,4134.91,United Kingdom,GLASS JAR ENGLISH CONFECTIONERY,Home & Kitchen,454.6,90.92000000000002,1173.6878
17735,2011,18,12655.42,United Kingdom,LUNCH BAG  BLACK SKULL.,Seasonal & Gifts,594.04,118.80799999999999,1395.9861
17736,2011,3,377.44,United Kingdom,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,307.49,61.498000000000005,209.5686
17737,2011,2,168.24,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,87.39,17.478,163.75979999999998
17738,2011,4,1879.05,United Kingdom,CHRISTMAS PUDDING TRINKET POT ,Seasonal & Gifts,779.92,155.984,856.1264
17739,2010,10,4487.34,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,360.06,72.012,1025.903
17739,2011,6,2431.29,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,322.53000000000003,64.50600000000001,808.5358
17742,2011,2,355.11,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,302.57,60.514,322.0309
17744,2010,2,704.26,United Kingdom,LIPSTICK PEN RED,Stationery & Office,377.52,75.504,786.0504999999999
17744,2011,5,1944.88,United Kingdom,TOOTHPASTE TUBE PEN,Stationery & Office,328.92,65.784,772.2706000000001
17746,2011,1,110.25,United Kingdom,CHILDRENS APRON APPLES DESIGN,Home & Kitchen,110.25,22.05,215.4853
17749,2011,2,674.52,United Kingdom,BLUE POLKADOT EGG CUP ,Seasonal & Gifts,369.01,73.802,652.8297
17750,2011,9,1694.16,United Kingdom,TRAVEL CARD WALLET I LOVE LONDON,Seasonal & Gifts,323.0,64.60000000000001,340.9659
17754,2011,5,1664.65,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,264.24,52.848000000000006,664.4547
17757,2010,30,4046.46,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,143.45000000000002,28.690000000000005,301.325
17757,2011,26,5023.64,United Kingdom,BLUE POLKADOT CUP,Home & Kitchen,145.5,29.1,387.1887
17758,2011,8,3408.2000000000003,United Kingdom,ICE CREAM PEN LIP GLOSS ,Stationery & Office,583.79,116.758,801.1193
17759,2011,3,818.71,United Kingdom,CHRISTMAS HANGING STAR WITH BELL,Seasonal & Gifts,145.2,29.04,558.9343
17760,2010,5,631.34,United Kingdom,SMALL HANGING IVORY/RED WOOD BIRD,Garden & Outdoor,172.54,34.508,274.43120000000005
17760,2011,1,115.05,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,115.05,23.01,224.86700000000002
17763,2011,1,15.0,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,15.0,3.0,29.317700000000002
17764,2011,2,772.55,United Kingdom,WRAP VINTAGE PETALS  DESIGN,Seasonal & Gifts,261.97,52.394000000000005,779.8413
17765,2011,3,367.63,United Kingdom,COLOURING PENCILS BROWN TUBE,Stationery & Office,121.25,24.25,239.77140000000003
17767,2011,1,271.2,United Kingdom,3 ROSE MORRIS BOXED CANDLES,Home & Kitchen,271.2,54.24,530.0645
17768,2011,3,2081.9,United Kingdom,HAND WARMER UNION JACK,Seasonal & Gifts,411.33,82.266,1412.8957
17769,2011,10,3957.43,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,376.31,75.262,777.3722
17770,2011,5,1143.27,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,603.17,120.634,372.0045
17771,2011,2,245.33,United Kingdom,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,115.8,23.16,241.12359999999998
17772,2011,2,173.45,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,Home & Kitchen,156.47,31.294,155.5563
17774,2011,4,1213.73,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,219.98999999999998,43.998,609.7519
17777,2011,3,647.56,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,194.7,38.94,426.1192
17779,2011,3,650.32,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,323.09,64.618,402.4233
17781,2011,2,188.02,United Kingdom,RELAX LARGE WOOD LETTERS,Stationery & Office,102.0,20.400000000000002,182.146
17783,2011,2,283.47,United Kingdom,BIRTHDAY BANQUET GIFT WRAP,Seasonal & Gifts,112.41,22.482,282.8882
17785,2011,1,131.94,United Kingdom,CARD MOTORBIKE SANTA,Seasonal & Gifts,131.94,26.388,257.87870000000004
17786,2011,2,266.85,United Kingdom,ASS FLORAL PRINT MULTI SCREWDRIVER,Decorations & Craft,114.85,22.97,264.49620000000004
17787,2010,1,736.28,United Kingdom,WHITE JEWELLED HEART DECORATION,Seasonal & Gifts,736.28,147.256,1654.1961999999999
17787,2011,3,1081.26,United Kingdom,WHITE JEWELLED HEART DECORATION,Seasonal & Gifts,529.91,105.982,670.5483
17788,2011,2,1112.95,United Kingdom,RED DINER WALL CLOCK,Home & Kitchen,16.7,3.34,1195.5938
17789,2011,1,225.9,United Kingdom,SILVER PLATE CANDLE BOWL SMALL,Seasonal & Gifts,225.9,45.18000000000001,441.5249
17790,2010,11,1214.66,United Kingdom,HEART OF WICKER SMALL,Seasonal & Gifts,127.9,25.580000000000002,244.59279999999998
17790,2011,9,1564.75,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,116.8,23.36,351.2264
17795,2011,2,342.83,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,163.25,32.65,336.6662
17796,2010,4,661.04,United Kingdom,BLACK WINE GLASS,Seasonal & Gifts,114.65,22.930000000000003,381.4107
17796,2011,3,575.35,United Kingdom,REX CASH+CARRY JUMBO SHOPPER,Toys & Games,282.25,56.45,356.75
17797,2011,3,780.43,United Kingdom,EMPIRE GIFT WRAP,Seasonal & Gifts,272.41,54.482000000000006,506.0007
17799,2010,10,3096.78,United Kingdom,ASSORTED CREEPY CRAWLIES,Seasonal & Gifts,223.48,44.696,712.9914
17799,2011,9,2815.69,United Kingdom,RED SPOT PAPER GIFT BAG,Seasonal & Gifts,614.38,122.876,551.1735
17800,2011,9,1186.21,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,136.05,27.210000000000004,256.7575
17802,2010,6,3238.43,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,100.2,20.040000000000003,1300.5347
17802,2011,2,1184.84,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,532.22,106.44400000000002,1169.9338
17805,2011,1,512.31,United Kingdom,WHITE JEWELLED HEART DECORATION,Seasonal & Gifts,512.31,102.46199999999999,1001.3176000000001
17809,2010,9,5163.78,United Kingdom,DOOR MAT FANCY FONT HOME SWEET HOME,Home & Kitchen,34.8,6.96,1396.839
17809,2011,9,4160.41,United Kingdom,PACK OF 6 BIRDY GIFT TAGS,Seasonal & Gifts,610.2,122.04000000000002,873.9229
17811,2011,39,7755.12,United Kingdom,POPCORN HOLDER,Home & Kitchen,185.97,37.194,391.2296
17812,2010,4,405.48,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,217.54999999999998,43.51,204.5114
17812,2011,3,506.51,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,43.47,8.694,355.06719999999996
17813,2011,5,1698.07,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,306.61,61.322,670.3815
17816,2010,2,51.13,United Kingdom,SKULLS  WATER TRANSFER TATTOOS ,Seasonal & Gifts,16.21,3.2420000000000004,59.307700000000004
17816,2011,3,20.35,United Kingdom,JAM JAR WITH PINK LID,Home & Kitchen,5.1,1.02,13.5947
