Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,CLV
16620,2009,1,822.37,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,347.1347
16620,2010,3,757.6,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,617.8718
16620,2011,2,178.96,United Kingdom,PACK OF 12 HEARTS DESIGN TISSUES ,Seasonal & Gifts,192.786
16621,2011,4,813.48,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,Home & Kitchen,438.1637
16623,2010,3,885.79,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,722.4191
16623,2011,1,129.45,United Kingdom,ENAMEL FLOWER JUG CREAM,Home & Kitchen,278.902
16624,2011,2,810.5699999999999,United Kingdom,CHRISTMAS HANGING STAR WITH BELL,Seasonal & Gifts,873.1926
16625,2010,4,1320.95,United Kingdom,MAGIC DRAWING SLATE BAKE A CAKE ,Toys & Games,807.9903
16625,2011,1,333.08,United Kingdom,ASSORTED BOTTLE TOP  MAGNETS ,Home & Kitchen,717.6259
16626,2011,17,4413.1,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,559.2994
16628,2010,2,130.05,United Kingdom,JUMBO BAG PINK VINTAGE PAISLEY,Stationery & Office,159.0963
16628,2011,5,2188.05,United Kingdom,BAKING SET 9 PIECE RETROSPOT ,Garden & Outdoor,942.8373
16629,2011,2,408.63,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,440.1997
16631,2010,7,1892.52,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,661.4883
16632,2010,2,406.4,United Kingdom,JUMBO BAG PINK WITH WHITE SPOTS,Stationery & Office,497.1683
16633,2011,6,2883.1,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,1035.2805
16634,2010,5,1596.71,United Kingdom,BOYS ALPHABET IRON ON PATCHES,Seasonal & Gifts,781.3323
16634,2011,1,53.1,United Kingdom,PAPER BUNTING WHITE LACE,Home & Kitchen,114.4047
16636,2010,4,3802.04,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,2325.6076
16637,2011,4,1154.47,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,621.8307
16638,2010,7,770.21,United Kingdom,WRAP CHRISTMAS VILLAGE,Seasonal & Gifts,269.2098
16638,2011,8,1609.92,United Kingdom,HAND WARMER BABUSHKA DESIGN,Garden & Outdoor,433.5746
16639,2010,1,490.47,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,1200.0302
16639,2011,3,1257.51,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,903.1081
16641,2010,1,323.40000000000003,United Kingdom,6 CROCHET STRAWBERRIES,Seasonal & Gifts,791.261
16641,2011,1,231.1,United Kingdom,ANGEL DECORATION 3 BUTTONS ,Seasonal & Gifts,497.9084
16642,2010,1,389.12,United Kingdom,HEART T-LIGHT HOLDER,Seasonal & Gifts,952.0577
16642,2011,2,688.33,United Kingdom,BALLOON ART MAKE YOUR OWN FLOWERS,Garden & Outdoor,741.5087
16643,2010,1,435.6,United Kingdom,PACK OF 12 BLUE PAISLEY TISSUES ,Seasonal & Gifts,1065.7801
16643,2011,1,487.51,United Kingdom,POLKADOT PEN,Stationery & Office,1050.3476
16644,2011,2,833.78,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,898.1958
16647,2010,2,327.84,United Kingdom,CHRISTMAS TREE DECORATION WITH BELL,Seasonal & Gifts,401.0622
16647,2011,2,214.06,United Kingdom,SMALL CERAMIC TOP STORAGE JAR ,Home & Kitchen,230.5977
16648,2010,2,382.14,United Kingdom,ASSORTED TUTTI FRUTTI SMALL PURSE,Seasonal & Gifts,467.4899
16648,2011,1,290.66,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,626.2313
16650,2010,6,1397.69,United Kingdom,ANGEL DECORATION 3 BUTTONS ,Seasonal & Gifts,569.9533
16650,2011,1,518.42,United Kingdom,FUNKY DIVA PEN,Stationery & Office,1116.9437
16652,2010,9,10776.42,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,2929.623
16652,2011,7,6773.97,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,2084.9458
16653,2011,2,1212.66,United Kingdom,PINK PAISLEY ROSE GIFT WRAP,Seasonal & Gifts,1306.3471
16654,2010,5,1110.2,United Kingdom,COFFEE MUG APPLES DESIGN,Home & Kitchen,543.264
16654,2011,3,373.87,United Kingdom,POLKADOT PEN,Stationery & Office,268.5028
16655,2010,7,2633.74,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,920.5654
16655,2011,6,3789.52,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,1360.7631
16656,2009,1,373.74,United Kingdom,BAG 250g SWIRLY MARBLES,Toys & Games,157.7613
16656,2010,15,8262.39,United Kingdom,BAG 250g SWIRLY MARBLES,Toys & Games,1347.7029
16656,2011,14,8197.039999999999,United Kingdom,TRAVEL CARD WALLET KEEP CALM,Stationery & Office,1261.4748
16657,2011,4,874.43,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,470.9931
16658,2010,5,680.83,United Kingdom,GLASS STAR FROSTED T-LIGHT HOLDER,Home & Kitchen,333.1566
16660,2010,3,611.9000000000001,United Kingdom,VINTAGE BILLBOARD DRINK ME MUG,Home & Kitchen,499.0442
16660,2011,4,1267.65,United Kingdom,SET/3 VANILLA SCENTED CANDLE IN BOX,Home & Kitchen,682.7928
16661,2009,1,282.3,United Kingdom,CAKE STAND VICTORIAN FILIGREE MED,Seasonal & Gifts,119.1631
16661,2010,3,650.46,United Kingdom,SILVER HANGING T-LIGHT HOLDER,Home & Kitchen,530.4923
16666,2010,1,98.73,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,241.5621
16666,2011,1,118.98,United Kingdom,SKULLS AND CROSSBONES WRAP,Seasonal & Gifts,256.3442
16667,2011,2,567.1800000000001,United Kingdom,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,610.9989
16668,2010,7,555.7,United Kingdom,VINTAGE SNAP CARDS,Stationery & Office,194.2326
16668,2011,6,306.72,United Kingdom,MAGIC DRAWING SLATE PURDEY,Toys & Games,110.1388
16669,2011,2,1344.48,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,1448.3512
16670,2009,1,683.91,United Kingdom,EMPIRE GIFT WRAP,Seasonal & Gifts,288.6887
16670,2010,9,3653.95,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,993.3442
16670,2011,10,3692.29,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,795.5094
16671,2011,3,1692.27,United Kingdom,TRADITIONAL CHRISTMAS RIBBONS,Seasonal & Gifts,1215.3404
16672,2011,20,8134.94,United Kingdom,GUMBALL COAT RACK,Home & Kitchen,876.3425
16674,2011,2,304.24,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,Home & Kitchen,327.7448
16675,2010,2,608.86,United Kingdom,SET OF 6 T-LIGHTS SANTA,Seasonal & Gifts,744.8472
16676,2010,2,769.78,United Kingdom,PAINTED METAL PEARS ASSORTED,Decorations & Craft,941.7082
16676,2011,4,1592.12,United Kingdom,RETROSPOT CIGAR BOX MATCHES ,Home & Kitchen,857.5616
16677,2010,2,880.62,United Kingdom,RIBBON REEL STRIPES DESIGN ,Seasonal & Gifts,1077.304
16678,2011,12,3109.99,United Kingdom,TRAVEL CARD WALLET VINTAGE TICKET,Stationery & Office,558.3766
16679,2010,3,663.31,United Kingdom,PORCELAIN ROSE SMALL,Seasonal & Gifts,540.9722
16680,2010,2,637.75,United Kingdom,JUMBO BAG PINK WITH WHITE SPOTS,Stationery & Office,780.1897
16680,2011,1,183.7,United Kingdom,BLUE HARMONICA IN BOX ,Home & Kitchen,395.7844
16681,2010,1,151.5,United Kingdom,EMPIRE GIFT WRAP,Seasonal & Gifts,370.6742
16681,2011,6,1770.34,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,635.7041
16682,2011,5,1028.0,United Kingdom,MAGIC DRAWING SLATE SPACEBOY ,Toys & Games,442.9683
16684,2009,3,2886.32,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,406.1196
16684,2010,28,80716.29,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,7053.1463
16684,2011,24,63540.16,United Kingdom,ASSORTED COLOURS SILK FAN,Seasonal & Gifts,5704.093
16685,2011,2,324.24,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,349.29
16686,2009,2,163.94,United Kingdom,SWALLOWS GREETING CARD,Home & Kitchen,34.6008
16686,2010,8,2108.38,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,644.8202
16686,2011,6,2608.75,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,936.7653
16688,2011,4,1260.86,United Kingdom,6 GIFT TAGS 50'S CHRISTMAS ,Seasonal & Gifts,679.1355
16689,2011,2,422.6,United Kingdom,CHRISTMAS CARD SCREEN PRINT ,Seasonal & Gifts,455.249
16690,2010,2,127.45,United Kingdom,SAVE THE PLANET MUG,Home & Kitchen,155.9156
16690,2011,2,225.58,United Kingdom,SAVE THE PLANET MUG,Home & Kitchen,243.0078
16691,2010,2,178.83,United Kingdom,WRAP FOLK ART,Seasonal & Gifts,218.7712
16692,2010,2,638.6999999999999,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,781.3519
16692,2011,2,1126.0,United Kingdom,VINTAGE UNION JACK BUNTING,Home & Kitchen,1212.992
16693,2010,3,701.62,United Kingdom,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,572.2165
16693,2011,2,477.86,United Kingdom,WRAP 50'S  CHRISTMAS,Seasonal & Gifts,514.7783
16695,2010,2,191.9,United Kingdom,BALLOON WATER BOMB PACK OF 35,Toys & Games,234.7603
16696,2011,4,657.9000000000001,United Kingdom,PARTY BUNTING,Seasonal & Gifts,354.3639
16698,2011,2,1998.0,United Kingdom,PAPER CHAIN KIT EMPIRE,Stationery & Office,2152.3605
16699,2009,1,137.4,United Kingdom,SLEEPING CAT ERASERS,Stationery & Office,57.9986
16699,2010,6,857.2,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,349.5512
16700,2009,2,418.7,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,88.3698
16700,2010,11,3672.46,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,816.8534
16700,2011,12,4739.61,United Kingdom,PACK OF 12 LONDON TISSUES ,Seasonal & Gifts,850.9634
16701,2009,2,722.08,United Kingdom,HOME SWEET HOME MUG,Home & Kitchen,152.4004
16701,2010,12,4273.11,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,871.2495
16701,2011,12,4921.54,United Kingdom,DISCO BALL CHRISTMAS DECORATION,Seasonal & Gifts,883.6276
16702,2009,1,221.52,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,93.5069
16702,2010,3,888.01,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,724.2296
16704,2010,2,664.16,United Kingdom,BLUE PUDDING SPOON,Home & Kitchen,812.4983
16705,2009,1,3249.32,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,1371.5866
16705,2010,23,27362.46,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,2910.7644
16705,2011,18,12903.27,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1544.4605
16706,2011,3,531.35,United Kingdom,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Garden & Outdoor,381.6006
16707,2010,4,533.41,United Kingdom,SPRIG LAVENDER ARTIFICIAL FLOWER,Garden & Outdoor,326.2728
16709,2009,1,1248.3,United Kingdom,DOVE DECORATION PAINTED ZINC ,Seasonal & Gifts,526.9261
16709,2010,8,4777.84,United Kingdom,LARGE POPCORN HOLDER ,Home & Kitchen,1461.2393
16709,2011,5,3029.87,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,1305.5801
16710,2009,3,1023.47,United Kingdom,RED SPOTS  WRAP ,Seasonal & Gifts,144.0074
16710,2010,11,2949.81,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,656.1166
16710,2011,8,1948.07,United Kingdom,WHITE SAGE INCENSE,Seasonal & Gifts,524.6434
16711,2009,2,665.64,United Kingdom,ANTIQUE GLASS RIDGED HANGING BALL,Toys & Games,140.4883
16711,2010,3,766.01,United Kingdom,SOAP DISH BROCANTE,Home & Kitchen,624.7309
16711,2011,4,1436.83,United Kingdom,WHITE SAGE INCENSE,Seasonal & Gifts,773.918
16712,2010,2,621.5600000000001,United Kingdom,CARD MOTORBIKE SANTA,Seasonal & Gifts,760.3837
16712,2011,11,3603.66,United Kingdom,CARD MOTORBIKE SANTA,Seasonal & Gifts,705.831
16713,2009,3,933.52,United Kingdom,"BROCADE PURSE,SMALL ARCH BUTTON",Decorations & Craft,131.3509
16713,2010,16,7029.8,United Kingdom,ZINC METAL HEART DECORATION,Seasonal & Gifts,1074.9858
16713,2011,13,6152.24,United Kingdom,HANGING CLEAR MINI BOTTLE,Home & Kitchen,1019.6225
16714,2010,1,368.27,United Kingdom,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,901.0442
16714,2011,2,1114.06,United Kingdom,EMPIRE GIFT WRAP,Seasonal & Gifts,1200.1295
16715,2010,1,323.8,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,792.2397
16715,2011,1,301.72,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,650.0603
16716,2010,1,1248.48,United Kingdom,COOK WITH WINE METAL SIGN ,Garden & Outdoor,3054.6491
16716,2011,2,901.2,United Kingdom,3 HOOK PHOTO SHELF ANTIQUE WHITE,Home & Kitchen,970.8245
16717,2009,1,386.39,United Kingdom,60 GOLD AND SILVER FAIRY CAKE CASES,Seasonal & Gifts,163.101
16717,2010,8,2741.46,United Kingdom,LARGE POPCORN HOLDER ,Home & Kitchen,838.4394
16717,2011,5,3535.83,United Kingdom,POPCORN HOLDER,Home & Kitchen,1523.5998
16718,2009,1,647.82,United Kingdom,SKULLS  STICKERS,Stationery & Office,273.4545
16718,2010,4,2358.26,United Kingdom,CARD CHRISTMAS VILLAGE,Seasonal & Gifts,1442.4854
16719,2009,1,344.65,United Kingdom,WRAP BLIZZARD,Seasonal & Gifts,145.4819
16719,2010,7,1824.48,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,637.7064
16719,2011,6,1339.49,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,480.9918
16720,2009,1,160.07,United Kingdom,WRAP BLUE REINDEER,Seasonal & Gifts,67.5679
16720,2010,1,253.72,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,620.7753
16720,2011,1,152.95,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,329.5331
16722,2009,1,339.78,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,143.4262
16722,2010,10,3918.49,United Kingdom,SPACEBOY GIFT WRAP,Seasonal & Gifts,958.7348
16722,2011,11,3931.29,United Kingdom,SKULLS AND CROSSBONES WRAP,Seasonal & Gifts,770.0021
16723,2009,1,426.43,United Kingdom,PACK OF 12 PINK SPOT TISSUES ,Stationery & Office,180.0025
16723,2010,1,228.53,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,559.1431
16723,2011,2,576.4,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,620.9312
16725,2009,1,204.73,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,86.4196
16725,2010,8,1044.26,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,319.3731
16725,2011,4,437.82,United Kingdom,PIG KEYRING WITH LIGHT & SOUND ,Home & Kitchen,235.8224
16726,2010,3,834.71,United Kingdom,WHITE METAL LANTERN,Garden & Outdoor,680.7602
16726,2011,4,1229.17,United Kingdom,BLUE SCANDINAVIAN PAISLEY WRAP,Seasonal & Gifts,662.0663
16727,2010,4,1377.77,United Kingdom,RED SPOTS  WRAP ,Seasonal & Gifts,842.7456
16728,2011,4,1048.28,United Kingdom,ASS FLORAL PRINT MULTI SCREWDRIVER,Decorations & Craft,564.6338
16729,2011,21,7202.01,United Kingdom,TRAVEL CARD WALLET KEEP CALM,Stationery & Office,738.8972
16730,2011,3,743.11,United Kingdom,BOX OF 24 COCKTAIL PARASOLS,Home & Kitchen,533.6805
16732,2009,1,792.84,United Kingdom,DAISY ERASERS IN BAG,Stationery & Office,334.6696
16732,2010,2,2991.05,United Kingdom,CHRISTMAS METAL TAGS ASSORTED ,Seasonal & Gifts,3659.0927
16732,2011,1,603.75,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,1300.7885
16734,2011,3,646.76,United Kingdom,DOUGHNUT LIP GLOSS ,Seasonal & Gifts,464.4848
16735,2009,1,338.34000000000003,United Kingdom,"BROCADE PURSE,SMALL ARCH BUTTON",Decorations & Craft,142.8184
16735,2010,8,3631.66,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,1110.6953
16735,2011,5,2247.41,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,968.4157
16736,2009,3,1671.13,United Kingdom,AFGHAN SLIPPER SOCK PAIR,Seasonal & Gifts,235.1363
16736,2010,2,1285.43,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,1572.5272
16737,2010,1,417.6,United Kingdom,SILVER HANGING T-LIGHT HOLDER,Home & Kitchen,1021.7396
16737,2011,1,417.6,United Kingdom,SILVER HANGING T-LIGHT HOLDER,Home & Kitchen,899.7255
16739,2010,1,463.43,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,1133.8716
16739,2011,1,323.0,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,695.9084
16742,2009,1,220.07,United Kingdom,HANGING HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,92.8948
16742,2010,12,2114.9,United Kingdom,SINGLE HEART ZINC T-LIGHT HOLDER,Seasonal & Gifts,431.2096
16743,2010,8,2429.3,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,742.9694
16743,2011,6,1782.85,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,640.1963
16744,2011,7,1291.91,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,397.6343
16745,2011,17,7180.7,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,910.0544
16746,2009,3,1051.12,United Kingdom,TEATIME GEL PENS ASST,Stationery & Office,147.8978
16746,2010,22,10625.46,United Kingdom,JUMBO STORAGE BAG SKULLS,Home & Kitchen,1181.6935
16746,2011,17,6368.47,United Kingdom,TRADITIONAL KNITTING NANCY,Home & Kitchen,807.1156
16747,2011,2,836.06,United Kingdom,CHRISTMAS METAL POSTCARD WITH BELLS,Seasonal & Gifts,900.6519
16748,2009,1,97.5,United Kingdom,JUMBO BAG OWLS,Seasonal & Gifts,41.1562
16748,2010,8,2023.93,United Kingdom,JUMBO  BAG BAROQUE BLACK WHITE,Seasonal & Gifts,618.9922
16748,2011,5,1515.9,United Kingdom,JUMBO BAG PINK POLKADOT,Stationery & Office,653.2059
16749,2009,1,2343.72,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,989.3193
16749,2010,1,1814.16,United Kingdom,FILIGRIS HEART WITH BUTTERFLY,Seasonal & Gifts,4438.6952
16750,2011,5,623.93,United Kingdom,SILVER GLITTER FLOWER VOTIVE HOLDER,Home & Kitchen,268.8533
16754,2010,29,65500.07,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,5526.1606
16755,2009,1,207.58,United Kingdom,DIAMANTE RING ASSORTED IN BOX.,Home & Kitchen,87.6226
16755,2010,3,1181.67,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,963.7285
16755,2011,3,1475.43,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,1059.612
16756,2010,6,1072.97,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,437.5382
16756,2011,1,239.4,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,515.7909
16757,2010,1,163.65,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,400.4015
16757,2011,1,106.83,United Kingdom,BATHROOM METAL SIGN,Home & Kitchen,230.1668
16759,2011,3,789.79,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,567.2047
16762,2011,3,1207.24,United Kingdom,GARDENERS KNEELING PAD CUP OF TEA ,Home & Kitchen,867.0055
16763,2009,1,352.85,United Kingdom,DINOSAURS WATER TRANSFER TATTOOS ,Seasonal & Gifts,148.9433
16763,2011,1,611.85,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,1318.24
16764,2011,13,2790.9500000000003,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,Home & Kitchen,462.5496
16765,2010,1,420.75,United Kingdom,SWALLOWS GREETING CARD,Home & Kitchen,1029.4467
16765,2011,1,34.0,United Kingdom,VINTAGE UNION JACK BUNTING,Home & Kitchen,73.2535
16766,2011,2,1145.6,United Kingdom,PACK OF 20 NAPKINS PANTRY DESIGN,Garden & Outdoor,1234.1062
16767,2010,4,2476.85,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,1515.0238
16767,2011,11,5575.56,United Kingdom,CHRISTMAS TABLE SILVER CANDLE SPIKE,Seasonal & Gifts,1092.0571
16768,2009,1,224.98,United Kingdom,PACK OF 12 HEARTS DESIGN TISSUES ,Seasonal & Gifts,94.9674
16768,2010,5,995.5,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,487.1369
16768,2011,3,478.09,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,343.3506
16769,2009,2,394.46,United Kingdom,LARGE HEART FLOWERS HOOK   ,Seasonal & Gifts,83.2537
16769,2010,1,361.05,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,883.379
16769,2011,1,361.54,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,778.9434
16770,2010,6,1284.03,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,523.6048
16770,2011,3,494.9,United Kingdom,TRAVEL CARD WALLET KEEP CALM,Stationery & Office,355.4232
16771,2009,1,203.3,United Kingdom,LILAC FLOWER BLOCK TABLE LAMP,Home & Kitchen,85.816
16771,2010,4,1487.19,United Kingdom,WHITE ADVENT CANDLE,Seasonal & Gifts,909.6749
16771,2011,5,2230.61,United Kingdom,ASSORTED INCENSE PACK,Seasonal & Gifts,961.1766
16772,2009,1,896.8499999999999,United Kingdom,TEA TIME CAKE STAND IN GIFT BOX,Seasonal & Gifts,378.5738
16772,2010,2,2801.2,United Kingdom,TEA TIME PARTY BUNTING,Seasonal & Gifts,3426.8403
16773,2009,1,137.75,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,58.1463
16773,2010,1,111.9,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,273.7851
16773,2011,1,171.59,United Kingdom,"FEATHER PEN,COAL BLACK",Stationery & Office,369.6932
16774,2010,4,905.96,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,554.1518
16774,2011,4,661.52,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,356.3137
16775,2010,6,1361.23,United Kingdom,HEART WOODEN CHRISTMAS DECORATION,Seasonal & Gifts,555.0857
16775,2011,10,1459.61,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,314.4752
16776,2010,1,220.97,United Kingdom,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,540.6461
16776,2011,1,371.54,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,800.4885
16777,2010,3,1069.56,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,872.2955
16777,2011,2,222.62,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,239.8191
16778,2011,2,245.94,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,264.9407
16779,2009,6,6712.400000000001,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,472.2341
16779,2010,27,16172.74,United Kingdom,PACK OF 72 RETRO SPOT CAKE CASES,Garden & Outdoor,1465.5465
16779,2011,20,9923.89,United Kingdom,BOX OF 24 COCKTAIL PARASOLS,Home & Kitchen,1069.0585
16780,2010,1,174.16,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,426.1163
16780,2011,2,422.24,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,454.8612
16781,2010,2,623.0,United Kingdom,CLASSICAL ROSE CANDLESTAND,Home & Kitchen,762.1453
16782,2009,1,181.45,United Kingdom,CHARLIE AND LOLA CHARLOTTE BAG,Seasonal & Gifts,76.5928
16782,2010,26,7752.76,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,729.5629
16782,2011,11,1701.91,United Kingdom,RED HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,333.3446
16784,2010,4,784.73,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,479.9986
16784,2011,1,107.6,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,231.8258
16787,2010,4,1017.53,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,622.3963
16788,2010,3,1334.54,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1088.404
16788,2011,2,592.74,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,638.5336
16790,2011,6,1545.62,United Kingdom,DAIRY MAID STRIPE MUG,Home & Kitchen,555.0102
16791,2009,1,304.92,United Kingdom,ASS FLORAL PRINT TORCH,Decorations & Craft,128.7113
16791,2010,7,1946.93,United Kingdom,PACK 20 ENGLISH ROSE PAPER NAPKINS,Stationery & Office,680.5062
16791,2011,7,1693.03,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,521.094
16792,2010,3,513.08,United Kingdom,DAISY GARDEN MARKER,Stationery & Office,418.4501
16792,2011,2,110.38,United Kingdom,SMALL HANGING IVORY/RED WOOD BIRD,Garden & Outdoor,118.9077
16794,2010,5,856.1999999999999,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,418.972
16794,2011,10,1194.48,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,257.3525
16795,2010,3,2062.41,United Kingdom,SET/12 TAPER CANDLES,Home & Kitchen,1682.029
