Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,CLV,Predicted_Purchases,Predicted_Monetary_Value,Customer_State,Cluster_Label
16824,2011,2,460.64,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,496.2279,3.5149,283.0177,Active,0
16825,2010,3,1051.71,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,857.7377,4.8554,385.8151,Active,2
16825,2011,2,775.1800000000001,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,835.0685,3.1357,473.2061,Active,0
16827,2010,5,387.18,United Kingdom,WHITE METAL LANTERN,Garden & Outdoor,189.4622,6.4041,81.9083,Active,2
16829,2010,1,316.1,United Kingdom,PACK OF 72 SKULL CAKE CASES,Seasonal & Gifts,773.4001,0.0,0.0,Active,0
16829,2011,1,197.22,United Kingdom,BOX OF 24 COCKTAIL PARASOLS,Home & Kitchen,424.9135,0.0,0.0,Active,1
16830,2009,1,300.42,United Kingdom,"BROCADE PURSE,SMALL ARCH BUTTON",Decorations & Craft,126.8118,0.0,0.0,Active,0
16830,2010,2,581.1700000000001,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,710.9727,1.9616,355.8969,Active,2
16830,2011,1,325.91,United Kingdom,BLUE POLKADOT WRAP,Seasonal & Gifts,702.178,0.0,0.0,Active,0
16832,2010,2,218.46,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,267.2524,3.7699,136.5822,Active,0
16832,2011,3,199.15,United Kingdom,GIFT BAG BIRTHDAY,Seasonal & Gifts,143.0238,2.4265,74.7044,Inactive,1
16833,2010,2,1302.51,United Kingdom,72 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,1593.422,2.2326,792.0593,Active,2
16833,2011,4,1106.53,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,596.0089,3.9877,294.883,Active,2
16834,2010,1,485.5,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1187.8702,0.0,0.0,Inactive,1
16834,2011,1,413.46,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,890.8058,0.0,0.0,Inactive,1
16835,2010,5,1357.56,United Kingdom,BEADED CRYSTAL HEART PINK SMALL,Seasonal & Gifts,664.3069,6.8742,284.7619,Active,2
16835,2011,1,99.1,United Kingdom,JUMBO BAG APPLES,Seasonal & Gifts,213.5124,0.0,0.0,Active,0
16836,2010,2,530.5,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,648.9857,2.6858,325.2589,Active,2
16836,2011,2,251.87,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,271.3289,4.2268,156.7837,Active,0
16837,2011,11,3170.98,United Kingdom,STAR DECORATION PAINTED ZINC ,Seasonal & Gifts,621.084,13.2746,293.726,Active,2
16838,2010,2,570.76,United Kingdom,75 GREEN PETIT FOUR CASES,Seasonal & Gifts,698.2377,1.6836,349.6024,Active,1
16838,2011,2,588.85,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,634.3431,1.572,360.5406,Inactive,1
16839,2010,11,5716.14,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,1271.4226,10.8755,529.1795,Active,2
16839,2011,33,16042.11,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,1047.3626,30.2722,488.8848,Active,2
16840,2010,2,139.85,United Kingdom,72 SWEETHEART FAIRY CAKE CASES,Seasonal & Gifts,171.0851,1.1149,89.0502,Inactive,1
16841,2010,6,2136.24,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,871.1211,5.558,369.5759,Active,2
16841,2011,6,1869.82,United Kingdom,JAZZ HEARTS ADDRESS BOOK,Seasonal & Gifts,671.426,6.5463,323.5804,Active,2
16842,2011,3,1264.19,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,907.9055,3.1949,463.352,Active,2
16843,2009,1,730.59,United Kingdom,PACK OF 12 PINK PAISLEY TISSUES ,Stationery & Office,308.393,0.0,0.0,Active,0
16843,2010,18,8644.27,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,1174.9937,16.1102,485.3976,Active,2
16843,2011,16,10196.57,United Kingdom,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,1373.0414,15.0904,644.9754,Active,2
16844,2010,2,614.34,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,751.5511,1.0851,375.9533,Inactive,1
16846,2010,2,628.09,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,768.3722,1.2625,384.2673,Inactive,1
16846,2011,1,214.32,United Kingdom,WRAP FLOWER SHOP  ,Seasonal & Gifts,461.7557,0.0,0.0,Active,0
16847,2010,1,421.4500000000001,United Kingdom,"KEY FOB , BACK DOOR ",Seasonal & Gifts,1031.1594,0.0,0.0,Inactive,1
16847,2011,1,193.44,United Kingdom,SET OF 20 VINTAGE CHRISTMAS NAPKINS,Seasonal & Gifts,416.7694,0.0,0.0,Active,0
16848,2010,3,1130.2,United Kingdom,12 PENCIL SMALL TUBE WOODLAND,Stationery & Office,921.7513,8.1949,414.4571,Active,0
16848,2011,1,281.42,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,606.3236,0.0,0.0,Active,0
16851,2011,3,342.45,United Kingdom,ANGEL DECORATION 3 BUTTONS ,Seasonal & Gifts,245.9379,10.5071,126.9965,Active,0
16852,2011,2,144.91000000000005,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,156.1054,3.3564,92.1097,Active,2
16854,2010,2,1408.96,United Kingdom,ASS DES PHONE SPONGE CRAFT STICKER,Decorations & Craft,1723.6473,2.1932,856.4249,Active,2
16855,2011,2,328.4,United Kingdom,3 WHITE CHOC MORRIS BOXED CANDLES,Home & Kitchen,353.7714,7.1873,203.058,Active,0
16856,2010,2,323.09000000000003,United Kingdom,PACK OF 12 SUKI TISSUES ,Seasonal & Gifts,395.2513,4.2674,199.8473,Active,0
16856,2011,1,35.400000000000006,United Kingdom,HEART OF WICKER LARGE,Seasonal & Gifts,76.2698,0.0,0.0,Active,0
16858,2009,1,297.86,United Kingdom,BATHROOM METAL SIGN,Home & Kitchen,125.7312,0.0,0.0,Active,0
16858,2010,9,3994.73,United Kingdom,SMALL RED RETROSPOT WINDMILL,Garden & Outdoor,1085.9871,8.3093,454.1486,Active,2
16859,2010,5,1184.6,United Kingdom,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,Stationery & Office,579.6709,5.3537,248.6054,Active,2
16859,2011,2,747.81,United Kingdom,SKULLS AND CROSSBONES WRAP,Seasonal & Gifts,805.5839,2.0317,456.6567,Active,1
16860,2010,3,1610.62,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1313.5649,3.1118,589.7689,Active,2
16861,2010,3,772.83,United Kingdom,PAPER BUNTING RETRO SPOTS,Home & Kitchen,630.293,5.3754,284.048,Active,0
16861,2011,2,173.76,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,187.1843,3.3802,109.554,Active,0
16862,2010,4,662.33,United Kingdom,12 PENCILS SMALL TUBE RED SPOTTY,Stationery & Office,405.1298,3.2119,177.0337,Inactive,1
16863,2010,2,495.72,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,606.4377,6.425,304.229,Active,0
16863,2011,1,338.55,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,729.4111,0.0,0.0,Active,0
16864,2010,2,409.25,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,500.6549,2.4083,251.9444,Active,2
16866,2011,3,207.74,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,149.1931,3.35,77.8391,Active,1
16868,2010,3,384.56,United Kingdom,SET OF 3 NOTEBOOKS IN PARCEL,Stationery & Office,313.6337,3.9074,142.3631,Active,2
16869,2011,4,817.12,United Kingdom,POLKADOT PEN,Stationery & Office,440.1243,6.6007,218.1005,Active,2
16871,2011,6,2812.34,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,1009.8714,6.9003,486.2998,Active,2
16872,2010,3,533.11,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,434.7857,6.1416,196.5709,Active,0
16872,2011,3,680.02,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,488.371,4.6639,250.1803,Active,0
16873,2010,7,9651.41,United Kingdom,RAIN PONCHO WITH RED SPOTS,Garden & Outdoor,3373.436,7.0169,1420.3651,Active,2
16873,2011,5,4965.98,United Kingdom,PACK OF 12 TRADITIONAL CRAYONS,Seasonal & Gifts,2139.8557,6.3199,1039.0861,Active,2
16875,2010,6,2139.0,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,872.2466,5.444,370.0524,Active,2
16875,2011,5,2095.53,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,902.9702,4.7708,439.0313,Active,2
16877,2011,6,846.62,United Kingdom,GARDENERS KNEELING PAD KEEP CALM ,Stationery & Office,304.0092,8.5125,146.932,Active,2
16880,2010,1,321.78,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,787.2973,0.0,0.0,Active,1
16880,2011,7,1491.43,United Kingdom,ASSORTED CREEPY CRAWLIES,Seasonal & Gifts,459.044,10.5326,220.0273,Active,2
16882,2011,3,705.12,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,506.3972,3.1346,259.3397,Active,2
16883,2009,1,108.95,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,Seasonal & Gifts,45.9894,0.0,0.0,Active,0
16883,2010,17,1992.66,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,Home & Kitchen,286.79,20.0733,118.7317,Active,2
16883,2011,1,144.45,United Kingdom,TRADITIONAL KNITTING NANCY,Home & Kitchen,311.2197,0.0,0.0,Inactive,1
16884,2010,2,641.13,United Kingdom,EMPIRE GIFT WRAP,Seasonal & Gifts,784.3246,1.0708,392.152,Inactive,1
16884,2011,2,429.84,United Kingdom,6 GIFT TAGS VINTAGE CHRISTMAS ,Seasonal & Gifts,463.0484,6.9351,264.3943,Active,0
16885,2010,2,410.89,United Kingdom,BLUE POLKADOT WRAP,Seasonal & Gifts,502.6611,8.1465,252.9361,Active,0
16885,2011,2,272.46,United Kingdom,3 ROSE MORRIS BOXED CANDLES,Home & Kitchen,293.5096,6.876,169.2336,Active,0
16887,2009,1,219.82,United Kingdom,BLUE SPOTS  WRAP,Seasonal & Gifts,92.7893,0.0,0.0,Active,0
16887,2010,1,246.02,United Kingdom,VANILLA SCENT CANDLE JEWELLED BOX,Home & Kitchen,601.9358,0.0,0.0,Active,0
16887,2011,1,192.33,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,414.3779,0.0,0.0,Active,0
16888,2010,3,434.2,United Kingdom,CUT GLASS T-LIGHT HOLDER OCTAGON,Home & Kitchen,354.1182,2.8994,160.4773,Active,2
16889,2010,3,947.98,United Kingdom,POLKADOT PEN,Stationery & Office,773.1391,4.2841,347.9626,Active,2
16889,2011,3,1578.67,United Kingdom,WOODEN SCHOOL COLOURING SET,Seasonal & Gifts,1133.756,2.5768,578.1099,Inactive,1
16890,2010,3,277.91,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,226.6537,3.6946,103.445,Active,0
16891,2009,2,422.74,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,89.2224,9.5827,260.1012,Active,0
16891,2010,5,780.03,United Kingdom,CHRISTMAS METAL TAGS ASSORTED ,Seasonal & Gifts,381.699,5.0343,164.0318,Active,2
16891,2011,4,525.17,United Kingdom,PACK OF 12 SKULL TISSUES,Seasonal & Gifts,282.8717,7.7057,140.6442,Active,0
16892,2009,1,97.55,United Kingdom,URBAN CHIC CHOPSTICKS SET/5,Seasonal & Gifts,41.1773,0.0,0.0,Active,0
16892,2010,1,139.01,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,340.115,0.0,0.0,Inactive,1
16892,2011,5,518.19,United Kingdom,BAG 250g SWIRLY MARBLES,Toys & Games,223.2896,7.8807,109.2953,Active,2
16893,2010,2,249.47,United Kingdom,HEAVENS SCENT FRAGRANCE OILS ASSTD,Seasonal & Gifts,305.1884,8.6876,155.3325,Active,0
16894,2010,3,1306.96,United Kingdom,ASSORTED INCENSE PACK,Seasonal & Gifts,1065.9105,3.2397,478.9592,Active,1
16895,2010,4,900.63,United Kingdom,ANIMAL STICKERS,Stationery & Office,550.8916,4.0835,240.2563,Active,2
16895,2011,1,202.27,United Kingdom,VINTAGE BILLBOARD DRINK ME MUG,Home & Kitchen,435.7938,0.0,0.0,Active,0
16897,2011,2,289.78,United Kingdom,POTTING SHED TEA MUG,Home & Kitchen,312.1677,0.4835,179.7062,Inactive,1
16898,2010,3,496.26,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,404.7322,4.1734,183.1239,Active,2
16898,2011,2,388.95,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,418.9993,3.296,239.6699,Active,0
16899,2010,3,595.26,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,485.4731,10.9304,219.2503,Active,0
16899,2011,5,1100.51,United Kingdom,POPCORN HOLDER,Home & Kitchen,474.2131,7.2027,231.0267,Active,2
16900,2011,3,882.16,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,633.5423,9.4956,323.944,Active,0
16903,2010,2,678.55,United Kingdom,ANGEL DECORATION WITH LACE PADDED,Seasonal & Gifts,830.1023,5.9277,414.7782,Active,0
16903,2011,1,363.2,United Kingdom,CARD CHRISTMAS VILLAGE,Seasonal & Gifts,782.5199,0.0,0.0,Active,0
16904,2010,7,1360.31,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,475.4661,21.3904,200.7395,Active,0
16904,2011,13,3296.25,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,546.2939,12.5167,257.5823,Active,2
16905,2009,1,221.85,United Kingdom, WHITE CHERRY LIGHTS,Home & Kitchen,93.6462,0.0,0.0,Active,0
16905,2010,10,1699.22,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,Home & Kitchen,415.7472,9.5644,173.6745,Active,2
16905,2011,6,2783.2,United Kingdom,GLITTER CHRISTMAS STAR ,Seasonal & Gifts,999.4078,7.1548,481.269,Active,2
16906,2010,3,850.48,United Kingdom,GLITTER CHRISTMAS STAR ,Seasonal & Gifts,693.6215,4.0516,312.3835,Active,0
16906,2011,4,559.59,United Kingdom,EMBOSSED GLASS TEALIGHT HOLDER,Home & Kitchen,301.4113,4.9059,149.7761,Active,2
16907,2010,5,722.0500000000001,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,353.3271,8.1538,151.9113,Active,2
16907,2011,4,748.84,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,403.3468,4.4601,199.9854,Active,2
16910,2011,8,1508.96,United Kingdom,"FEATHER PEN,COAL BLACK",Stationery & Office,406.3846,19.7293,193.9458,Active,0
16911,2010,2,255.25,United Kingdom,EASTER BUNNIES ON A STICK,Seasonal & Gifts,312.2594,0.6415,158.8274,Inactive,1
16912,2009,1,383.8,United Kingdom,NOEL WOODEN BLOCK LETTERS ,Stationery & Office,162.0077,0.0,0.0,Active,0
16912,2010,3,1521.13,United Kingdom,BLUE SPOTS  WRAP,Seasonal & Gifts,1240.58,3.2191,557.1128,Active,2
16912,2011,11,2555.58,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,500.5488,10.6608,236.7952,Active,2
16913,2010,2,310.47,United Kingdom,RETRO RED SPOTTY WASHING UP GLOVES,Seasonal & Gifts,379.8126,0.3556,192.2165,Inactive,1
16913,2011,1,113.44,United Kingdom,GREEN HEART COMPACT MIRROR,Seasonal & Gifts,244.4082,0.0,0.0,Inactive,1
16915,2010,5,921.5,United Kingdom,MEDINA STAMPED METAL STOOL,Decorations & Craft,450.9258,6.8436,193.6055,Active,2
16915,2011,6,621.6800000000001,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,223.2364,6.6577,108.0977,Active,2
16916,2010,3,530.14,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,432.3635,9.2983,195.4871,Active,0
16916,2011,1,365.98,United Kingdom,PENS ASSORTED FUNNY FACE,Stationery & Office,788.5094,0.0,0.0,Active,0
16917,2010,1,1460.36,United Kingdom,PLEASE ONE PERSON METAL SIGN,Garden & Outdoor,3573.0547,0.0,0.0,Inactive,1
16917,2011,1,391.52,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,843.5357,0.0,0.0,Inactive,1
16918,2009,1,221.69,United Kingdom,HEART IVORY TRELLIS LARGE,Seasonal & Gifts,93.5787,0.0,0.0,Active,0
16918,2010,9,1916.03,United Kingdom,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,520.8822,8.7821,218.0743,Active,2
16918,2011,6,1068.82,United Kingdom,RED RETROSPOT SHOPPER BAG,Garden & Outdoor,383.7982,6.0334,185.2933,Active,2
16919,2010,15,2857.42,United Kingdom,CERAMIC STRAWBERRY CAKE MONEY BANK,Seasonal & Gifts,466.0823,29.3142,193.1478,Active,2
16919,2011,9,2052.24,United Kingdom,SMALL DOLLY MIX DESIGN ORANGE BOWL,Seasonal & Gifts,491.287,2.879,233.5435,Active,1
16921,2010,2,255.03,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,Home & Kitchen,311.9902,2.3608,158.6944,Active,0
16921,2011,1,154.18,United Kingdom,WRAP CHRISTMAS SCREEN PRINT,Seasonal & Gifts,332.1831,0.0,0.0,Active,0
16923,2010,14,6638.55,United Kingdom,CHRISTMAS DECOUPAGE CANDLE,Seasonal & Gifts,1160.1787,13.3715,480.87,Active,2
16923,2011,18,6518.58,United Kingdom,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,780.2432,16.7484,366.0889,Active,2
16924,2011,3,829.89,United Kingdom,ASS FLORAL PRINT MULTI SCREWDRIVER,Decorations & Craft,596.0035,8.1187,304.87,Active,0
16926,2010,5,1169.61,United Kingdom,STRAWBERRY FAIRY CAKE TEAPOT,Home & Kitchen,572.3357,8.1052,245.4718,Active,2
16927,2010,1,218.1,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,533.6241,0.0,0.0,Active,0
16927,2011,2,324.95,United Kingdom,"ASSORTED FLOWER COLOUR ""LEIS""",Garden & Outdoor,350.0548,2.1238,200.9719,Active,0
16928,2010,10,1107.58,United Kingdom,RED DRAWER KNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,270.991,9.7103,113.3503,Active,2
16928,2011,16,2690.5,United Kingdom,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,Seasonal & Gifts,362.2951,14.2577,170.3695,Active,2
16929,2011,7,1295.39,United Kingdom,SMALL DOLLY MIX DESIGN ORANGE BOWL,Seasonal & Gifts,398.7053,12.2081,191.1897,Active,2
16930,2011,3,378.89,United Kingdom,HANGING HEART WITH BELL,Seasonal & Gifts,272.1081,9.0446,140.294,Active,0
16931,2010,4,842.01,United Kingdom,LOVEBIRD HANGING DECORATION WHITE ,Seasonal & Gifts,515.0353,14.3473,224.704,Active,0
16931,2011,19,4190.21,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,475.1511,18.3177,222.8868,Active,2
16932,2010,2,262.32,United Kingdom,REX CASH+CARRY JUMBO SHOPPER,Toys & Games,320.9084,2.6474,163.1024,Active,0
16932,2011,1,150.23000000000002,United Kingdom,REX CASH+CARRY JUMBO SHOPPER,Toys & Games,323.6728,0.0,0.0,Active,0
16933,2009,1,554.99,United Kingdom,HEART DECORATION WITH PEARLS ,Seasonal & Gifts,234.2696,0.0,0.0,Active,0
16933,2010,6,1981.08,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,807.8496,5.7374,342.7886,Active,2
16933,2011,2,563.23,United Kingdom,CARD PSYCHEDELIC APPLES,Stationery & Office,606.7438,2.6795,345.0493,Active,2
16934,2010,4,1152.11,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,704.7153,4.7052,306.9756,Active,2
16934,2011,2,931.03,United Kingdom,BEADED CRYSTAL HEART BLUE SMALL,Seasonal & Gifts,1002.9591,5.4299,567.4417,Active,0
16935,2010,3,530.86,United Kingdom,HAND WARMER OWL DESIGN,Garden & Outdoor,432.9507,8.7707,195.7498,Active,0
16936,2010,1,286.39,United Kingdom,SMALL POPCORN HOLDER,Home & Kitchen,700.7088,0.0,0.0,Active,0
16936,2011,1,261.9,United Kingdom,PENS ASSORTED SPACEBALL,Stationery & Office,564.2675,0.0,0.0,Active,0
16938,2010,5,4283.68,United Kingdom,PINK SPOTS  WRAP ,Seasonal & Gifts,2096.1712,5.1988,896.4543,Active,2
16938,2011,4,2711.6800000000003,United Kingdom,HERB MARKER BASIL,Stationery & Office,1460.5888,4.2498,720.74,Active,2
16939,2010,3,433.85,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,353.8329,3.0894,160.3497,Active,2
16940,2009,1,656.85,United Kingdom,FAIRY CAKE CANDLES,Home & Kitchen,277.2662,0.0,0.0,Active,0
16940,2010,4,2720.93,United Kingdom,KITTY PENCIL ERASERS,Stationery & Office,1664.3211,4.0934,723.1941,Active,2
16940,2011,3,3049.88,United Kingdom,GLITTER HEART DECORATION,Seasonal & Gifts,2190.3375,3.3863,1114.9744,Active,2
16942,2011,9,1904.99,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,456.0367,11.6742,216.8206,Active,2
16943,2011,3,816.73,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,Home & Kitchen,586.5523,2.4391,300.0677,Inactive,1
16945,2009,2,610.01,United Kingdom,JUMBO BAG CHARLIE AND LOLA TOYS,Toys & Games,128.7472,10.2231,373.3351,Active,0
16945,2010,13,3872.5,United Kingdom,TEATIME GEL PENS ASST,Stationery & Office,728.8326,12.5451,302.5579,Active,2
16945,2011,18,4065.65,United Kingdom,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,486.639,18.0755,228.4133,Active,2
16946,2010,5,1222.04,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,597.9917,5.3835,256.432,Active,2
16947,2010,3,540.23,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,440.5927,3.2132,199.1692,Active,2
16947,2011,1,406.48,United Kingdom,6 ROCKET BALLOONS ,Toys & Games,875.7673,0.0,0.0,Inactive,1
16948,2010,4,433.75,United Kingdom,12 PENCILS SMALL TUBE SKULL,Stationery & Office,265.3134,4.1961,116.3899,Active,2
16948,2011,3,435.02,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,312.4191,2.9141,160.7766,Active,2
16949,2011,6,1286.27,United Kingdom,CHRISTMAS METAL POSTCARD WITH BELLS,Seasonal & Gifts,461.8813,6.0852,222.8345,Active,2
16950,2010,8,2527.21,United Kingdom,SMALL FOLKART STAR CHRISTMAS DEC,Seasonal & Gifts,772.9137,7.6474,324.454,Active,2
16950,2011,2,1006.56,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,1084.3243,3.9243,613.1114,Active,0
16951,2011,3,1277.75,United Kingdom,DINOSAUR KEYRINGS ASSORTED,Seasonal & Gifts,917.6439,3.0728,468.3002,Active,2
16952,2009,1,249.09,United Kingdom,6 HOOK JEWELLERY STAND BLACK DRESS,Home & Kitchen,105.1446,0.0,0.0,Active,0
16952,2010,2,379.13,United Kingdom,BANQUET BIRTHDAY  CARD  ,Seasonal & Gifts,463.8076,3.4047,233.7322,Active,0
16952,2011,2,167.61,United Kingdom,PINK POLKADOT WRAP ,Seasonal & Gifts,180.5591,2.6484,105.8354,Active,0
16954,2010,12,4343.599999999999,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,885.6219,11.1449,368.0961,Active,2
16954,2011,8,1738.28,United Kingdom,LARGE CAKE STAND  HANGING STRAWBERY,Seasonal & Gifts,468.1438,9.1032,223.3376,Active,2
16955,2010,4,790.74,United Kingdom,BLUE SPOTTY BOWL,Seasonal & Gifts,483.6748,4.0482,211.1017,Active,2
16955,2011,2,329.57,United Kingdom,PINK POLKADOT BOWL,Seasonal & Gifts,355.0318,1.6226,203.7655,Inactive,1
16957,2011,2,416.64,United Kingdom,HANGING SPRING FLOWER EGG SMALL,Seasonal & Gifts,448.8286,1.0487,256.4128,Inactive,1
16960,2010,5,1483.83,United Kingdom,ASSTD DESIGN BUBBLE GUM RING,Garden & Outdoor,726.0957,5.3731,311.1581,Active,2
16960,2011,3,505.1,United Kingdom,RABBIT NIGHT LIGHT,Home & Kitchen,362.7486,3.7926,186.3497,Active,2
16961,2010,2,560.39,United Kingdom,GROW YOUR OWN PLANT IN A CAN ,Garden & Outdoor,685.5516,3.1881,343.3321,Active,0
16961,2011,1,234.17,United Kingdom,ZINC  HEART T-LIGHT HOLDER,Seasonal & Gifts,504.5228,0.0,0.0,Active,0
16964,2009,2,207.85,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,43.8683,9.4485,130.1668,Active,0
16966,2011,7,2154.97,United Kingdom,BAG 125g SWIRLY MARBLES,Toys & Games,663.2737,8.8227,317.6344,Active,2
16968,2011,2,439.43,United Kingdom,WRAP CHRISTMAS VILLAGE,Seasonal & Gifts,473.3793,4.701,270.1929,Active,0
16969,2011,3,650.41,United Kingdom,PIECE OF CAMO STATIONERY SET,Seasonal & Gifts,467.106,4.6775,239.3753,Active,2
16972,2010,2,749.0,United Kingdom,GRAND CHOCOLATECANDLE,Home & Kitchen,916.2871,4.5561,457.3762,Active,0
16974,2010,2,365.5,United Kingdom,EDWARDIAN PARASOL BLACK,Seasonal & Gifts,447.1334,1.7062,225.4907,Active,1
16975,2010,3,926.12,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,755.311,5.2379,339.9856,Active,0
16977,2010,4,496.0,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,Home & Kitchen,303.3901,4.5558,132.9052,Active,2
16978,2010,2,424.55,United Kingdom,HEART FILIGREE DOVE  SMALL,Seasonal & Gifts,519.3721,0.3164,261.1957,Inactive,1
16978,2011,1,344.33,United Kingdom,YULETIDE IMAGES GIFT WRAP SET,Seasonal & Gifts,741.8642,0.0,0.0,Active,0
16979,2010,3,1007.74,United Kingdom,RED GINGHAM ROSE JEWELLERY BOX,Home & Kitchen,821.8772,7.2516,369.7698,Active,0
16979,2011,6,1852.0,United Kingdom,CHRISTMAS HANGING STAR WITH BELL,Seasonal & Gifts,665.0271,6.4053,320.5039,Active,2
16980,2010,1,394.37,United Kingdom,PACK OF 12 SPACEBOY TISSUES,Seasonal & Gifts,964.9029,0.0,0.0,Active,0
16980,2011,2,1028.46,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,1107.9163,0.8999,626.3533,Inactive,1
16983,2010,5,1748.15,United Kingdom,LARGE HANGING IVORY & RED WOOD BIRD,Garden & Outdoor,855.4378,12.1461,366.413,Active,0
